title,publish_date,media_name,url,cluster,UMAP1,UMAP2,title_total_frequency,title_date_frequency,publish_year,publish_month,publish_day,days_since_min,label,cluster_name
'Jeopardy' champ Amy Schneider beats Matt Amodio's streak for second-most consecutive wins,1/25/22,nbcnews.com,https://www.nbcnews.com/nbc-out/out-news/jeopardy-champ-amy-schneider-beats-matt-amodio-s-streak-second-n1287968,85,-4.2628593,-7.8997087,1,1,2022,1,25,755,Amy Schneider Jeopardy!,Amy Schneider Jeopardy!
'Jeopardy' champion Amy Schneider is the fourth highest-earning contestant in history,12/23/21,foxnews.com,https://www.foxnews.com/entertainment/jeopardy-amy-schneider-fourth-highest-earning,85,7.2222557,4.3552575,1,1,2021,12,23,722,Amy Schneider Jeopardy!,Amy Schneider Jeopardy!
'Juno' Star Elliot Page Comes Out As Transgender,12/1/20,ibtimes.com,https://www.ibtimes.com/juno-star-elliot-page-comes-out-transgender-3092320?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution,84,3.1059933,-6.3773565,2,2,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Juno' Star Elliot Page Comes Out as Transgender,12/1/20,rollingstone.com,https://www.rollingstone.com/culture/culture-news/juno-star-elliot-page-comes-out-as-transgender-1096977/,84,3.0769339,-6.3524456,3,3,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Juno' Star Elliot Page Comes Out as Transgender: 'I Feel Lucky To Be Writing This',12/1/20,billboard.com,https://www.billboard.com/articles/news/pride/9491884/elliot-page-comes-out-transgender/,84,3.077941,-6.328512,2,2,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Juno' actor Elliot Page comes out as transgender,12/1/20,newsday.com,https://www.newsday.com/entertainment/celebrities/elliot-page-ellen-page-transgender-1.50079551,84,3.0748196,-6.349354,2,2,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Juno' and 'Umbrella Academy' Actor Elliot Page Comes Out as Transgender in Heartfelt Letter,12/1/20,indiewire.com,https://www.indiewire.com/2020/12/elliot-page-transgender-ellen-page-1234601639/,84,-5.8461018,9.689948,2,2,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Juno' star Elliot Page shares transgender identity,12/1/20,stltoday.com,https://www.stltoday.com/entertainment/juno-star-elliot-page-shares-transgender-identity/article_f543eff1-22c6-5689-85eb-44c4e1cccf74.html,84,3.06244,-6.344836,4,4,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Lazy and hostile': Netflix under fire for hosting Dave Chappelle's 'transphobic' new comedy special—as an executive producer threatens to quit,10/7/21,dailydot.com,https://www.dailydot.com/unclick/dave-chappelle-closer-trans-jokes-jaclyn-moore-quits-netflix/,52,0.548996,-7.5565157,1,1,2021,10,7,645,Chappelle Controversy,Chappelle Controversy
'Let's Make a Deal' host Wayne Brady says he identifies as pansexual,8/7/23,theblaze.com,https://www.theblaze.com/news/wayne-brady-identifies-as-pansexual,27,-2.531744,-7.335123,1,1,2023,8,7,1314,Wayne Brady Pansexual,Wayne Brady Pansexual
"'Mandalorian' star Gina Carano under fire for anti-mask, alt-right tweets",9/14/20,dailydot.com,https://www.dailydot.com/unclick/gina-carano-twitter-transphobic-anti-mask-alt-right/,18,7.1523895,-2.90493,1,1,2020,9,14,257,Gina Carano Firing,Gina Carano Firing
'Medical necessity': Florida judge strikes down ban on Medicaid-funded gender-affirming care,6/21/23,alternet.org,https://www.alternet.org/florida-judge-strikes-medicaid-ban/,122,3.945818,5.362732,2,2,2023,6,21,1267,Florida Transgender Care,Florida Transgender Care
'Morning After' Antibiotics Could Slash Odds for Common STDs,4/6/23,stltoday.com,https://www.stltoday.com/lifestyles/health-med-fit/morning-after-antibiotics-could-slash-odds-for-common-stds/article_3bdc0212-f53d-5b63-8dd2-b85900d1f606.html,21,-5.2721195,8.620401,1,1,2023,4,6,1191,Morning-After STI Pill,Morning-After STI Pill
'Nobody imagined it would go on this long': Bud Light sales continue to plummet over Mulvaney backlash,5/23/23,nbcnews.com,https://www.nbcnews.com/business/consumer/bud-light-sales-falling-amid-mulvaney-backlash-no-end-in-sight-rcna85832,54,-8.538591,3.6979713,2,2,2023,5,23,1238,Bud Light Boycott,Bud Light Boycott
'Non-Binary' Former Biden Official on Secret Tax-Payer Funded Trip at Time of Luggage Theft,7/17/23,redstate.com,https://redstate.com/nick-arama/2023/07/17/non-binary-former-biden-official-on-secret-tax-payer-funded-trip-at-time-of-luggage-theft-n777690,29,-6.0883694,1.1471882,1,1,2023,7,17,1293,Brinton Luggage Thefts,Brinton Luggage Thefts
'Pathetic Man-Child!' All the Times Elon Musk's Estranged Daughter Vivian Wilson Has Publicly Dissed Him — After Billionaire Labeled Her 'Dead',4/23/25,radaronline.com,https://radaronline.com/p/elon-musk-estranged-daughter-vivian-wilson-diss-insults/,48,6.3982162,1.4204063,1,1,2025,4,23,1939,Musk and Daughter,Musk and Daughter
'Pose' stars join growing backlash over J.K. Rowling's anti-trans comments,6/11/20,latimes.com,http://feeds.latimes.com/~r/latimes/entertainment/~3/RVPwbUimFPw/jk-rowling-transphobic-pose-stars-universal-warner-bros,63,6.0446157,-3.774208,2,2,2020,6,11,162,Rowling Trans Controversy,Rowling Trans Controversy
'Pronouns Suck!' Elon Musk's Controversial Tweets About Gender Identity Resurface After Transgender Daughter Petitions For Name Change,6/21/22,radaronline.com,https://radaronline.com/p/elon-musk-controversial-trans-comments-daughter-name-change/,48,4.815215,0.009440422,2,2,2022,6,21,902,Musk and Daughter,Musk and Daughter
'Race to the right': Anti-LGBTQ DeSantis video reportedly takes page out of Trump's book,7/1/23,rawstory.com,https://www.rawstory.com/desantis-video-trump-playbook/,73,5.5846214,0.84733534,2,2,2023,7,1,1277,DeSantis Anti-LGBTQ Video,DeSantis Anti-LGBTQ Video
'Rubin Report' Host Dave Rubin on Spotify's Joe Rogan Controversy and Big Tech’s Role in Podcasting,9/23/20,billboard.com,https://www.billboard.com/articles/business/9453683/dave-rubin-spotify-joe-rogan-controversy-big-tech-podcasting/,24,-2.5205488,-3.776063,2,2,2020,9,23,266,Joe Rogan Controversy,Joe Rogan Controversy
'Selling Sunset' Star Chrishell Stause Ties the Knot With Singer G Flip After a Year of Dating,5/11/23,inquisitr.com,https://www.inquisitr.com/selling-sunset-star-chrishell-stause-ties-the-knot-with-singer-g-flip-after-a-year-of-dating,10,5.079747,8.276496,1,1,2023,5,11,1226,Chrishell Stause & G,Chrishell Stause & G
'Selling Sunset' star Chrishell Stause confirms new romance with Australian musician G Flip,5/6/22,foxnews.com,https://www.foxnews.com/entertainment/selling-sunset-star-chrishell-stause-new-romance-nonbinary-australian-musician-g-flip,10,5.032962,8.183018,1,1,2022,5,6,856,Chrishell Stause & G,Chrishell Stause & G
'Selling Sunset' star Chrishell Stause thought she was making babies in G Flip video,5/12/22,latimes.com,https://www.latimes.com/entertainment-arts/tv/story/2022-05-12/selling-sunset-chrishell-stause-g-flip-relationship-get-me-outta-here-music-video,10,5.015958,8.231649,1,1,2022,5,12,862,Chrishell Stause & G,Chrishell Stause & G
'Selling Sunset's' Chrishell Stause marries musician G Flip after a year together,5/11/23,latimes.com,https://www.latimes.com/entertainment-arts/tv/story/2023-05-11/selling-sunsets-chrishell-stause-marries-g-flip-after-a-year-of-dating,10,5.049143,8.229928,1,1,2023,5,11,1226,Chrishell Stause & G,Chrishell Stause & G
'So Ezra Miller isn’t going to face any consequences for their actions?': Ezra Miller faces backlash after 'The Flash' premiere appearance,6/13/23,dailydot.com,https://www.dailydot.com/unclick/ezra-miller-the-flash-premiere-backlash/,9,0.75834274,10.336504,1,1,2023,6,13,1259,Ezra Miller Controversy,Ezra Miller Controversy
'Star Wars': Gina Carano out of 'Mandalorian' after social media posts,2/11/21,azcentral.com,http://rssfeeds.azcentral.com/~/643962426/0/phoenix/nation~After-controversial-social-media-posts-The-Mandalorian-star-Gina-Carano-is-no-longer-a-part-of-Star-Wars-future/,18,7.145874,-2.963932,5,5,2021,2,11,407,Gina Carano Firing,Gina Carano Firing
'Star Wars': Gina Carano out of 'Mandalorian' after social media posts,2/11/21,freep.com,http://rssfeeds.freep.com/~/643962426/0/freep/home~After-controversial-social-media-posts-The-Mandalorian-star-Gina-Carano-is-no-longer-a-part-of-Star-Wars-future/,18,7.2434845,-2.9121065,5,5,2021,2,11,407,Gina Carano Firing,Gina Carano Firing
'Star Wars': Gina Carano out of 'Mandalorian' after social media posts,2/11/21,usatoday.com,http://rssfeeds.usatoday.com/~/643962426/0/usatoday-newstopstories~After-controversial-social-media-posts-The-Mandalorian-star-Gina-Carano-is-no-longer-a-part-of-Star-Wars-future/,18,7.1494503,-2.9495807,5,5,2021,2,11,407,Gina Carano Firing,Gina Carano Firing
"'Star Wars': Gina Carano out of 'Mandalorian,' joins Daily Wire",2/10/21,usatoday.com,https://www.usatoday.com/story/entertainment/tv/2021/02/10/star-wars-gina-carano-out-mandalorian-after-social-media-posts/6715378002/,18,7.1708746,-2.9161005,1,1,2021,2,10,406,Gina Carano Firing,Gina Carano Firing
'The Flash' Actor Ezra Miller Arrested on Assault Charge in Hawaii,4/20/22,newsmax.com,https://www.newsmax.com/thewire/ezra-miller-assault-arrested-hawaii/2022/04/20/id/1066486/,9,0.75619745,10.38749,1,1,2022,4,20,840,Ezra Miller Controversy,Ezra Miller Controversy
'The Flash' Filmmakers Address Ezra Miller’s Breakdown and Recovery,4/25/23,vanityfair.com,https://www.vanityfair.com/hollywood/2023/04/the-flash-ezra-miller-filmmakers,9,0.7389107,10.347109,1,1,2023,4,25,1210,Ezra Miller Controversy,Ezra Miller Controversy
"'The Flash' Star Ezra Miller Allegedly Harassed Woman in Germany, Iceland Choking Victim Speaks",7/1/22,breitbart.com,https://www.breitbart.com/entertainment/2022/07/01/ezra-miller-allegedly-harassed-woman-in-germany-iceland-choking-victim-speaks/,9,0.7598047,10.352891,1,1,2022,7,1,912,Ezra Miller Controversy,Ezra Miller Controversy
'The Flash' Star Ezra Miller Claims He Has Been ‘Unjustly Targeted' as Protective Order for Teen Girl Expires,7/2/23,breitbart.com,https://www.breitbart.com/entertainment/2023/07/02/the-flash-star-ezra-miller-claims-he-has-been-unjustly-targeted-as-protective-order-for-teen-girl-expires/,9,0.76646996,10.363804,1,1,2023,7,2,1278,Ezra Miller Controversy,Ezra Miller Controversy
'The Flash' Star Ezra Miller Seeking Treatment for 'Complex Mental Health Issues' (EXCLUSIVE),8/15/22,variety.com,https://variety.com/2022/film/news/ezra-miller-apologizes-the-flash-mental-health-issues-1235341888/,9,0.7341976,10.477363,1,1,2022,8,15,957,Ezra Miller Controversy,Ezra Miller Controversy
'The Flash' Star Ezra Miller Vows to Seek Treatment for 'Complex Mental Health Issues' After Multiple Arrests,8/16/22,breitbart.com,https://www.breitbart.com/entertainment/2022/08/16/ezra-miller-apologizes-for-past-behavior-vows-to-seek-treatment-for-complex-mental-health-issues/,9,0.7643032,10.4853,1,1,2022,8,16,958,Ezra Miller Controversy,Ezra Miller Controversy
"'The Flash' Was Never Going to Be Derailed by Ezra Miller's Arrests, Says Producer",6/1/23,indiewire.com,https://www.indiewire.com/news/breaking-news/the-flash-never-shelved-ezra-miller-1234869503/,9,0.72410583,10.309392,1,1,2023,6,1,1247,Ezra Miller Controversy,Ezra Miller Controversy
'The Flash' fans divided over new trailer amid Ezra Miller allegations: 'Seeing everyone forget what he did',2/13/23,foxnews.com,https://www.foxnews.com/media/the-flash-fans-divided-new-trailer-ezra-miller-allegations-seeing-everyone-forget-did,9,0.74706984,10.30753,1,1,2023,2,13,1139,Ezra Miller Controversy,Ezra Miller Controversy
'The Flash' star Ezra Miller meets with Warner Bros. execs about movie and to 'apologize': report,8/26/22,foxnews.com,https://www.foxnews.com/entertainment/the-flash-star-ezra-miller-meets-warner-bros-execs-about-movie-apologizes-report,9,0.7335644,10.341729,1,1,2022,8,26,968,Ezra Miller Controversy,Ezra Miller Controversy
'The Mandalorian' Actress Gina Carano Fired by Lucasfilm,2/11/21,indiewire.com,https://www.indiewire.com/2021/02/gina-carano-fired-lucasfilm-1234616431/,18,7.162136,-2.9053726,1,1,2021,2,11,407,Gina Carano Firing,Gina Carano Firing
'The Mandalorian' Star Gina Carano Strikes Back Against Disney With Bombshell Lawsuit,2/6/24,redstate.com,https://redstate.com/jeffc/2024/02/06/the-mandalorian-star-gina-carano-strikes-back-against-disney-with-bombshell-lawsuit-n2169742,18,7.113779,-2.9899569,2,2,2024,2,6,1497,Gina Carano Firing,Gina Carano Firing
'The biggest losers': Bud Light boycott hammers hundreds of independent distributors,5/25/23,abcnews.go.com,https://abcnews.go.com/Business/biggest-losers-bud-light-boycott-hammers-hundreds-independent/story?id=99536969,54,-8.456285,3.773466,1,1,2023,5,25,1240,Bud Light Boycott,Bud Light Boycott
'The rainbow of humanity': Let's celebrate and support the LGBTQIA+ community beyond Pride Month,6/17/22,dailykos.com,https://www.dailykos.com/stories/2022/6/17/2104721/--The-rainbow-of-humanity-Let-s-celebrate-and-support-the-LGBTQIA-community-beyond-Pride-Month?pm_campaign=blog&pm_medium=rss&pm_source=main,91,2.0915232,-1.5634193,4,4,2022,6,17,898,Pride Month,Pride Month
'There's going to be a price': A growing number of medical professionals admit puberty blockers for kids may be irreversible and cause long-term harm,11/14/22,theblaze.com,https://www.theblaze.com/news/there-s-going-to-be-a-price-a-growing-number-of-medical-professionals-admit-puberty-blockers-for-kids-may-be-irreversible-and-cause-long-term-harm,98,-4.3008995,-0.8273735,2,2,2022,11,14,1048,UK Puberty Blocker Ban,UK Puberty Blocker Ban
'These numbers are staggering': Bud Light sales are tanking — and its competitors are reaping the benefits,4/25/23,theblaze.com,https://www.theblaze.com/news/bud-light-sales-drop-continues,54,-8.519381,3.7435493,1,1,2023,4,25,1210,Bud Light Boycott,Bud Light Boycott
'Trans women are women': Daniel Radcliffe speaks out after JK Rowling tweets,6/8/20,theguardian.com,https://www.theguardian.com/film/2020/jun/08/daniel-radcliffe-jk-rowling-transgender-tweets,63,6.2323055,-3.8796492,4,4,2020,6,8,159,Rowling Trans Controversy,Rowling Trans Controversy
'Transphobic A**hole:' Liberals Freak Out on J.K. Rowling After News of Harry Potter TV Series,1/26/21,newsbusters.org,https://newsbusters.org/blogs/culture/tierin-rose-mandelburg/2021/01/26/transphobic-ahole-liberals-freak-out-jk-rowling,63,6.0359535,-3.7736874,2,2,2021,1,26,391,Rowling Trans Controversy,Rowling Trans Controversy
'Umbrella Academy' star Elliot Page announces he is transgender,12/1/20,mashable.com,http://feeds.mashable.com/~r/Mashable/~3/G6l2niiFQgg/,84,-5.885627,9.707688,3,3,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Umbrella Academy' star Elliot Page announces he is transgender in powerful statement,12/1/20,latimes.com,https://www.latimes.com/entertainment-arts/story/2020-12-01/elliot-page-transgender-coming-out-post,84,-5.885744,9.70463,3,3,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
"'Umbrella Academy' star Elliot Page, formerly known as Ellen Page, comes out as transgender",12/1/20,foxnews.com,https://www.foxnews.com/entertainment/elliot-page-formerly-ellen-page-transgender-umbrella-academy-juno,84,-5.856493,9.68724,2,2,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Umbrella Academy's Elliot Page Came Out As Trans & His Message About It Is So Important,12/1/20,elitedaily.com,https://www.elitedaily.com/p/umbrella-academys-elliot-page-came-out-as-trans-his-message-about-it-is-so-important-47171744,84,-5.8804026,9.686784,4,4,2020,12,1,335,Elliot Page Comes Out,Elliot Page Comes Out
'Victory For The People': Thailand Set To Approve Same-sex Marriage,6/17/24,ibtimes.com,https://www.ibtimes.com/victory-people-thailand-set-approve-same-sex-marriage-3734588,34,4.253236,-2.3014088,2,2,2024,6,17,1629,Thai Same-Sex Marriage,Thai Same-Sex Marriage
'Victory for the people': Thai lawmakers pass marriage equality law,6/18/24,rawstory.com,https://www.rawstory.com/victory-for-the-people-thai-lawmakers-pass-marriage-equality-law/,34,4.235548,-2.3123503,2,2,2024,6,18,1630,Thai Same-Sex Marriage,Thai Same-Sex Marriage
'We Have The Power': Poles March For LGBTQ+ Rights In Gdansk,5/28/22,ibtimes.com,https://www.ibtimes.com/we-have-power-poles-march-lgbtq-rights-gdansk-3524555?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution,47,-2.3940783,5.6797705,1,1,2022,5,28,878,Hungary Anti-LGBTQ Laws,Hungary Anti-LGBTQ Laws
'We must make the promise real for everybody': Joe Biden's speech in full,11/8/20,theguardian.com,https://www.theguardian.com/us-news/2020/nov/08/we-must-make-the-promise-real-for-everybody-joe-bidens-speech-in-full,68,-3.7350855,0.4171481,1,1,2020,11,8,312,Bidens Presidency,Bidens Presidency
'Whose Line' Star Wayne Brady Comes Out as Pansexual,8/8/23,breitbart.com,https://www.breitbart.com/entertainment/2023/08/08/whose-line-star-wayne-brady-comes-out-as-pansexual/,27,-2.530651,-7.2303286,2,2,2023,8,8,1315,Wayne Brady Pansexual,Wayne Brady Pansexual
10 Books We Can't Wait to Read in 2025,1/4/25,rollingstone.com,https://www.rollingstone.com/culture/culture-features/anticipated-books-2025-1235212061/,71,0.8253231,-4.0621195,1,1,2025,1,4,1830,New Book Releases,New Book Releases
"10 GOP state senators who staged long walkout can’t run for reelection, Oregon high court says",2/1/24,pbs.org,https://www.pbs.org/newshour/politics/10-gop-state-senators-who-staged-long-walkout-cant-run-for-reelection-oregon-high-court-says,31,-5.8318596,-5.2970877,1,1,2024,2,1,1492,Oregon GOP Walkout,Oregon GOP Walkout
10 LGBTQ Films We Can't Wait to See at Outfest 2020,8/21/20,indiewire.com,https://www.indiewire.com/2020/08/lgbtq-movies-outfest-gay-lesbian-trans-film-1234581400/,75,1.8152437,-5.018753,1,1,2020,8,21,233,LGBTQ+ Media,LGBTQ+ Media
10 New Books We Recommend This Week,2/4/21,nytimes.com,https://www.nytimes.com/2021/02/04/books/review/10-new-books-we-recommend-this-week.html,71,0.7536373,-3.9694233,4,2,2021,2,4,400,New Book Releases,New Book Releases
10 New Books We Recommend This Week,7/1/21,nytimes.com,https://www.nytimes.com/2021/07/01/books/review/10-new-books-we-recommend-this-week.html,71,0.7875967,-3.8952045,4,1,2021,7,1,547,New Book Releases,New Book Releases
10 New Books We Recommend This Week,9/8/22,nytimes.com,https://www.nytimes.com/2022/09/08/books/review/10-new-books-we-recommend-this-week.html,71,0.7592497,-3.9734516,4,1,2022,9,8,981,New Book Releases,New Book Releases
